枠,実戦採用順位,単体貢献順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,同一4枠差し替え勝率差,差し替え安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,同一4枠差し替えデッキ,評価状態
1,55,55,em-e99bfc1ea066,ご入学ぴよ子,9,883,2397,2,attack_buff,-0.0417,-0.0993,-0.0347,-0.0578,0.8403,0.8819,ご入学ぴよ子 / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ウルルさんは役者やで / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,complete
1,56,57,em-0fd17c65da62,大患部！ぴよ子大佐,18,2415,2861,2,multi_hit_attack,-0.0625,-0.119,-0.0347,-0.0578,0.8194,0.8819,大患部！ぴよ子大佐 / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,三重子大先生 / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / ハトラちゃん,complete
1,57,56,em-0d48fb639618,どうする？リオンさん,18,2093,2737,3,delay,-0.0764,-0.1393,-0.0347,-0.0578,0.8056,0.8819,どうする？リオンさん / 壺風味の何か / 広報担当：アッシュ / 漆黒及び純白のポワン / 有馬スター,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,牛タソ☆行進曲 / 壺風味の何か / 広報担当：アッシュ / 漆黒及び純白のポワン / 有馬スター,partial-skill-support
1,58,59,em-c545b5a51997,トリニダの怪人,13,4077,1057,2,skill_reduction,-0.0417,-0.0851,-0.0278,-0.0585,0.8403,0.8819,トリニダの怪人 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,partial-skill-support
1,59,60,em-8476f5773554,エーランドちゃん,30,6070,2160,7,delay,-0.0764,-0.1196,-0.0278,-0.0585,0.8056,0.8819,エーランドちゃん / カルボ姉（ねえ） / 漆黒及び純白のポワン / 夜魔・マヤー / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / 夜魔・マヤー / 巨大カンテツ,partial-skill-support
1,60,58,em-f334c541bf84,納得ん★福曼荼羅,17,1763,1860,2,attribute_change,-0.0972,-0.1489,-0.0278,-0.0585,0.7847,0.8819,納得ん★福曼荼羅 / カルボ姉（ねえ） / あっぴーの外出 / グラン・プラスの魔女 / 夜魔・マヤー,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,地獄雀！阿蘇さん / カルボ姉（ねえ） / あっぴーの外出 / グラン・プラスの魔女 / 夜魔・マヤー,complete
1,61,61,em-7c0ef69518eb,有砂小町２ＰＣ,40,5112,5112,4,delay,-0.0278,-0.0828,-0.0139,-0.0595,0.8542,0.8819,有砂小町２ＰＣ / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,partial-skill-support
1,62,63,em-ab5422bc92f7,猫キャットマンジョン,7,493,1762,1,heal,-0.0417,-0.0993,-0.0347,-0.0611,0.8403,0.8819,猫キャットマンジョン / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ウルルさんは役者やで / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,complete
1,63,64,em-f3091896bc28,腹話フック,15,1610,3220,4,multi_hit_attack,-0.0417,-0.0979,-0.0347,-0.0611,0.8403,0.8819,腹話フック / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ウルルさんは役者やで / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,complete
1,64,62,em-065f680177c4,ﾍﾟﾀももたろす,17,3059,3059,2,attribute_change,-0.0833,-0.1549,-0.0347,-0.0611,0.7986,0.8819,ﾍﾟﾀももたろす / 壺風味の何か / 広報担当：アッシュ / 漆黒及び純白のポワン / 旧市街地の魔物,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,カルボ姉（ねえ） / 壺風味の何か / 広報担当：アッシュ / 漆黒及び純白のポワン / 旧市街地の魔物,complete
1,65,65,em-4d9586371e6c,鞭・打つ子さん,38,4106,4106,3,multi_hit_attack,-0.0278,-0.0883,-0.0139,-0.0612,0.8542,0.8819,鞭・打つ子さん / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,complete
1,66,66,em-bc514db974f0,化石人骨ルーシー,23,3783,2173,3,revive,-0.0972,-0.1547,-0.0208,-0.0636,0.7847,0.8819,化石人骨ルーシー / カルボ姉（ねえ） / あっぴーの外出 / グラン・プラスの魔女 / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,シャーミーくん / カルボ姉（ねえ） / あっぴーの外出 / グラン・プラスの魔女 / ネオけいび,complete
1,67,67,em-b0a6405ce878,ヒルズキング,15,859,1598,1,attack_buff,-0.0417,-0.095,-0.0347,-0.0639,0.8403,0.8819,ヒルズキング / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ウルルさんは役者やで / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,complete
1,68,68,em-b193a8ecb394,どんぶりBros.,15,1963,1812,0,heal,-0.0417,-0.0965,-0.0347,-0.0639,0.8403,0.8819,どんぶりBros. / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ウルルさんは役者やで / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,complete
1,69,71,em-0183a7a13db2,かーたん・べーり,32,4089,4089,5,attribute_guard,-0.0347,-0.0918,-0.0208,-0.0655,0.8472,0.8819,かーたん・べーり / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,complete
1,70,72,em-df40dba7c56a,高野さん,34,4089,4089,5,skill_reduction,-0.0347,-0.0918,-0.0208,-0.0655,0.8472,0.8819,高野さん / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,partial-skill-support
1,71,70,em-9d511711422e,禍殃☆ももとふ姫,17,2737,3059,3,heal,-0.0625,-0.127,-0.0208,-0.0655,0.8194,0.8819,禍殃☆ももとふ姫 / 壺風味の何か / もん親方 / 漆黒及び純白のポワン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,スースちゃん / 壺風味の何か / もん親方 / 漆黒及び純白のポワン / 巨大カンテツ,complete
1,72,69,em-b95ac93b816d,キタキツネの神様,29,3748,4771,3,attack_buff,-0.2431,-0.31,-0.0208,-0.0655,0.6389,0.8819,キタキツネの神様 / カルボ姉（ねえ） / あっぴーの外出 / むぅむぅ / おこしんMK-2,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,湘南大水曜日ボーイ / カルボ姉（ねえ） / あっぴーの外出 / むぅむぅ / おこしんMK-2,complete
1,73,73,em-595b1ebc9a59,戦え！ブルりん,16,1400,1600,4,damage_reduction,-0.125,-0.1783,-0.0278,-0.0655,0.7569,0.8819,戦え！ブルりん / 帝王ヒルズ様 / あっぴーの外出 / グラン・プラスの魔女 / 夜魔・マヤー,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,地獄雀！阿蘇さん / 帝王ヒルズ様 / あっぴーの外出 / グラン・プラスの魔女 / 夜魔・マヤー,complete
1,74,75,em-795ca1ffcb95,カム着火べあぱわー,12,664,2355,2,attack_buff,-0.0486,-0.1068,-0.0417,-0.0662,0.8333,0.8819,カム着火べあぱわー / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ウルルさんは役者やで / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,complete
1,75,76,em-4e9bf489ecd9,怒りのマッキニキ,14,2416,1359,3,damage_reduction,-0.0556,-0.1071,-0.0417,-0.0662,0.8264,0.8819,怒りのマッキニキ / カルボ姉（ねえ） / 偉人さんトーマスん / グラン・プラスの魔女 / いーびルン,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,コロちゃん / カルボ姉（ねえ） / 偉人さんトーマスん / グラン・プラスの魔女 / いーびルン,complete
1,76,74,em-22dd126a0f3a,どーん竜馬,17,2898,2898,3,attack_buff,-0.1111,-0.1759,-0.0417,-0.0662,0.7708,0.8819,どーん竜馬 / カルボ姉（ねえ） / 傾国の二条嬢 / 漆黒及び純白のポワン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,オロモ君は欝気味 / カルボ姉（ねえ） / 傾国の二条嬢 / 漆黒及び純白のポワン / 巨大カンテツ,complete
1,77,78,em-6870ddfd0fbb,大道芸！エʃ＆エʒ,12,1661,1661,3,skill_reduction,-0.0556,-0.1157,-0.0347,-0.0666,0.8264,0.8819,大道芸！エʃ＆エʒ / カルボ姉（ねえ） / 傾国の二条嬢 / グラン・プラスの魔女 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,紅玉の供犠ぴよ子 / カルボ姉（ねえ） / 傾国の二条嬢 / グラン・プラスの魔女 / 巨大カンテツ,partial-skill-support
1,78,77,em-cf5373dcdc2a,コンゴーニャスパス,17,1886,1723,3,guard,-0.1042,-0.1563,-0.0347,-0.0666,0.7778,0.8819,コンゴーニャスパス / カルボ姉（ねえ） / あっぴーの外出 / グラン・プラスの魔女 / 夜魔・マヤー,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,地獄雀！阿蘇さん / カルボ姉（ねえ） / あっぴーの外出 / グラン・プラスの魔女 / 夜魔・マヤー,complete
1,79,79,em-2849b1a72ff2,生足魅惑の☆ハクさん,80,11246,5112,5,attack_buff,-0.2986,-0.3698,-0.0069,-0.067,0.5833,0.8819,生足魅惑の☆ハクさん / 解決猫キャット / デンマーくん三世 / わんこースそば / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,秋のタツタちゃん / 解決猫キャット / デンマーくん三世 / わんこースそば / 唸る！叡智通,complete
1,80,80,em-410cc22d32bc,アロハる☆水島神人,16,3246,1887,2,attribute_change,-0.0417,-0.0886,-0.0278,-0.0676,0.8403,0.8819,アロハる☆水島神人 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,トマティーナ少佐 / カルボ姉（ねえ） / 称えよ☆メジェド様！ / パプアさん / 巨大カンテツ,complete
1,81,81,em-85dad7ff7aa2,ディヤの魔人,18,2385,1704,2,heal,-0.0903,-0.1445,-0.0278,-0.0676,0.7917,0.8819,ディヤの魔人 / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / おこしんMK-2,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,華美なるミシュル嬢 / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / おこしんMK-2,complete
1,82,82,em-2a20d82018a7,強飯式太子君,43,4771,3408,1,heal,-0.0903,-0.143,-0.0208,-0.0689,0.7917,0.8819,強飯式太子君 / カルボ姉（ねえ） / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 大森銀さま / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,広報担当：アッシュ / カルボ姉（ねえ） / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 大森銀さま / 巨大カンテツ,complete
1,83,83,em-35e37020b193,æッシュちゃん,17,3542,2254,5,attribute_guard,-0.0833,-0.144,-0.0347,-0.069,0.7986,0.8819,æッシュちゃん / 大患部！ぴよ子大佐 / あっぴーの外出 / グラン・プラスの魔女 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,二条城☆浴衣モード / 大患部！ぴよ子大佐 / あっぴーの外出 / グラン・プラスの魔女 / ハトラちゃん,complete
1,84,85,em-f1ed908b1438,竹輪大明神,10,493,1762,2,attack_buff,-0.0486,-0.1068,-0.0417,-0.0693,0.8333,0.8819,竹輪大明神 / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ウルルさんは役者やで / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,complete
1,85,84,em-3cce096dfee9,カギサナ子,15,2415,2415,4,attack_buff,-0.0486,-0.1054,-0.0417,-0.0693,0.8333,0.8819,カギサナ子 / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,ウルルさんは役者やで / カルボ姉（ねえ） / 牛タソ☆行進曲 / グラン・プラスの魔女 / いーびルン,complete
1,86,86,em-cb9a138787d0,摩陀羅　潮真,27,7194,1741,2,attribute_guard,-0.0417,-0.0886,-0.0278,-0.0696,0.8403,0.8819,摩陀羅　潮真 / カルボ姉（ねえ） / 漆黒及び純白のポワン / シミ / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / シミ / 巨大カンテツ,complete
1,87,87,em-29cc8a9cf9cd,ビール売りの小娘,18,1516,3638,3,skill_reduction,-0.0972,-0.1473,-0.0347,-0.0713,0.7847,0.8819,ビール売りの小娘 / 大患部！ぴよ子大佐 / トマティーナ少佐 / グラン・プラスの魔女 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,地獄雀！阿蘇さん / 大患部！ぴよ子大佐 / トマティーナ少佐 / グラン・プラスの魔女 / ハトラちゃん,partial-skill-support
1,88,88,em-f203cae3d671,ペーチパイセン,9,1974,1100,1,attack_buff,-0.0486,-0.104,-0.0278,-0.0714,0.8333,0.8819,ペーチパイセン / カルボ姉（ねえ） / 傾国の二条嬢 / グラン・プラスの魔女 / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,紅玉の供犠ぴよ子 / カルボ姉（ねえ） / 傾国の二条嬢 / グラン・プラスの魔女 / 巨大カンテツ,complete
