枠,実戦採用順位,単体貢献順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,同一4枠差し替え勝率差,差し替え安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,同一4枠差し替えデッキ,評価状態
1,51,51,em-a07828a97733,降臨！いつくしーみん,19,1761,3381,1,attack_buff,-0.0694,-0.1265,-0.0069,-0.048,0.8264,0.8958,降臨！いつくしーみん / Dr.&萌やﾁﾝｹﾞｰﾙ / 摩陀羅　潮真 / ɚすぃとLulu？ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / Dr.&萌やﾁﾝｹﾞｰﾙ / 摩陀羅　潮真 / ɚすぃとLulu？ / ロータス先輩,complete
1,52,52,em-f13a3baa139d,伝説のビスカやん！,9,1893,1241,2,skill_reduction,-0.0694,-0.1081,-0.0208,-0.0443,0.8264,0.8958,伝説のビスカやん！ / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / アグスティンさん,partial-skill-support
1,53,62,em-c33cc8cd4298,ほたるんるんるん,12,1100,1600,2,attribute_change,-0.0694,-0.1101,-0.0347,-0.069,0.8264,0.8958,ほたるんるんるん / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,54,63,em-c547f488bc34,警告！クジラの尊,12,30,1410,1,attribute_change,-0.0694,-0.1101,-0.0347,-0.069,0.8264,0.8958,警告！クジラの尊 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,55,66,em-5e6cf1fe4c4c,まそお姉ちゃん,15,2898,3059,5,attack_buff,-0.0694,-0.1221,-0.0347,-0.0734,0.8264,0.8958,まそお姉ちゃん / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,complete
1,56,67,em-c736bc52077a,漱石先生と吾輩たち,15,1610,3461,5,skill_reduction,-0.0694,-0.1221,-0.0347,-0.0734,0.8264,0.8958,漱石先生と吾輩たち / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,partial-skill-support
1,57,56,em-3725122fa93d,ホーク元船員,9,600,850,1,attribute_guard,-0.0694,-0.1037,-0.0347,-0.0578,0.8264,0.8958,ホーク元船員 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,58,58,em-4fddbba71de4,大熊びぐべん,9,600,700,2,attack_buff,-0.0694,-0.1037,-0.0347,-0.0578,0.8264,0.8958,大熊びぐべん / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,59,61,em-e718c5b250d7,彩れくたにん,9,600,700,2,attribute_change,-0.0694,-0.1037,-0.0347,-0.0578,0.8264,0.8958,彩れくたにん / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,60,53,em-050f0ee87c24,妖精雪愛さん,12,770,830,2,attribute_change,-0.0694,-0.1037,-0.0347,-0.0578,0.8264,0.8958,妖精雪愛さん / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,61,54,em-0b273c3da2d3,ぴぐぺん＆びぐべん,12,700,900,2,attack_buff,-0.0694,-0.1037,-0.0347,-0.0578,0.8264,0.8958,ぴぐぺん＆びぐべん / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,62,55,em-2449b6ff9d58,スマトラのウータン,12,2703,657,2,attribute_change,-0.0694,-0.1037,-0.0347,-0.0578,0.8264,0.8958,スマトラのウータン / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,63,57,em-492dd4b96b0e,中央アルプスの少年,12,800,600,2,damage_reduction,-0.0694,-0.1037,-0.0347,-0.0578,0.8264,0.8958,中央アルプスの少年 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,64,59,em-5275d879d803,ｻｲｯｺくたにん,12,800,1000,2,attribute_change,-0.0694,-0.1037,-0.0347,-0.0578,0.8264,0.8958,ｻｲｯｺくたにん / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,65,60,em-bf58cd7d185a,ホーク元船長,12,700,1100,1,attribute_guard,-0.0694,-0.1037,-0.0347,-0.0578,0.8264,0.8958,ホーク元船長 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,66,64,em-74a94c7750af,スーちゃん,8,603,603,1,attribute_change,-0.0694,-0.1173,-0.0347,-0.0611,0.8264,0.8958,スーちゃん / キルワくん / ????? / サンカクドナウ / 実はこんにゃくちゃん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / キルワくん / ????? / サンカクドナウ / 実はこんにゃくちゃん,complete
1,67,65,em-d46e72def2a2,いつくしーみん,8,380,840,2,attack_buff,-0.0694,-0.1173,-0.0347,-0.0611,0.8264,0.8958,いつくしーみん / キルワくん / ????? / サンカクドナウ / 実はこんにゃくちゃん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / キルワくん / ????? / サンカクドナウ / 実はこんにゃくちゃん,complete
1,68,69,em-84a7ce7d3a80,ゴロウ,4,310,302,2,attack_buff,-0.0694,-0.1173,-0.0417,-0.0851,0.8264,0.8958,ゴロウ / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,皐月ぴよ子 / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,69,71,em-9c40d906d190,フィッシャーマン,4,296,314,1,heal,-0.0694,-0.1173,-0.0417,-0.0851,0.8264,0.8958,フィッシャーマン / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,皐月ぴよ子 / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,70,73,em-d4e50f80f825,コーベリアル,4,305,297,2,attribute_guard,-0.0694,-0.1173,-0.0417,-0.0851,0.8264,0.8958,コーベリアル / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,皐月ぴよ子 / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,71,68,em-643d05a15e4e,エビユルゲ大佐,5,520,460,2,attribute_change,-0.0694,-0.1173,-0.0417,-0.0851,0.8264,0.8958,エビユルゲ大佐 / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,皐月ぴよ子 / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,72,70,em-8d7a9845b04b,コーベリアル男爵,5,400,380,2,attribute_guard,-0.0694,-0.1173,-0.0417,-0.0851,0.8264,0.8958,コーベリアル男爵 / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,皐月ぴよ子 / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,73,72,em-b83d457ef580,王国民ゴロウ,5,390,390,2,attack_buff,-0.0694,-0.1173,-0.0417,-0.0851,0.8264,0.8958,王国民ゴロウ / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,皐月ぴよ子 / スオ面スナイパー / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,74,76,em-d09d2f80d34e,トマティーナ少佐,16,3748,2130,2,multi_hit_attack,-0.0764,-0.1265,-0.0139,-0.0421,0.8194,0.8958,トマティーナ少佐 / ヒラメちゃん / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 玄武ニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,アパカ☆アイガー師匠 / ヒラメちゃん / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 玄武ニート,complete
1,75,74,em-8f7b014ebd06,すわ子isGOD！,18,2254,2737,2,multi_hit_attack,-0.0764,-0.1249,-0.0139,-0.0539,0.8194,0.8958,すわ子isGOD！ / 二条城☆浴衣モード / 摩陀羅　潮真 / ɚすぃとLulu？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / 二条城☆浴衣モード / 摩陀羅　潮真 / ɚすぃとLulu？ / アグスティンさん,complete
1,76,75,em-eb9cb098a2c1,加留多ヘナ造,18,2898,2737,2,damage_reduction,-0.0764,-0.1249,-0.0139,-0.0539,0.8194,0.8958,加留多ヘナ造 / 二条城☆浴衣モード / 摩陀羅　潮真 / ɚすぃとLulu？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / 二条城☆浴衣モード / 摩陀羅　潮真 / ɚすぃとLulu？ / アグスティンさん,complete
1,77,77,em-a85f091d502f,スウェルくん,11,1452,2058,2,damage_reduction,-0.0764,-0.1339,-0.0347,-0.0666,0.8194,0.8958,スウェルくん / 元キャプテン・hɔーク / ????? / 雨降る倉敷のみかん姐 / ジャノメぴよ子,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 雨降る倉敷のみかん姐 / ジャノメぴよ子,complete
1,78,79,em-842f3d28d20e,のり男師匠,8,1285,1118,2,attribute_guard,-0.0764,-0.1114,-0.0417,-0.0693,0.8194,0.8958,のり男師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,79,80,em-b5fa3fe8e44e,ディープワン・ゴロウ,8,1214,1189,2,attack_buff,-0.0764,-0.1114,-0.0417,-0.0693,0.8194,0.8958,ディープワン・ゴロウ / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,80,78,em-4b42211e8e80,ナモミさん,12,200,1200,2,attack_buff,-0.0764,-0.1114,-0.0417,-0.0693,0.8194,0.8958,ナモミさん / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,81,82,em-423f5963c7c2,超患部ぴよフェッサー,15,3220,2093,2,revive,-0.0764,-0.1232,-0.0417,-0.0693,0.8194,0.8958,超患部ぴよフェッサー / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,complete
1,82,87,em-90b0d123f99e,かんきゅっちゃん,15,2817,2817,5,delay,-0.0764,-0.1311,-0.0417,-0.0832,0.8194,0.8958,かんきゅっちゃん / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,partial-skill-support
1,83,81,em-615e4701fc7f,華麗！いつくしーみん,12,660,1040,2,attack_buff,-0.0764,-0.1114,-0.0417,-0.0662,0.8194,0.8958,華麗！いつくしーみん / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 総統エビユルゲ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,84,86,em-c545b5a51997,トリニダの怪人,13,4077,1057,2,skill_reduction,-0.0764,-0.1249,-0.0417,-0.0791,0.8194,0.8958,トリニダの怪人 / ヒラメちゃん / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / ヒラメちゃん / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,partial-skill-support
1,85,83,em-428a2893945d,雪愛ちゃん,8,590,630,3,attribute_change,-0.0764,-0.1249,-0.0417,-0.072,0.8194,0.8958,雪愛ちゃん / キルワくん / ????? / サンカクドナウ / 実はこんにゃくちゃん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / キルワくん / ????? / サンカクドナウ / 実はこんにゃくちゃん,complete
1,86,84,em-577ab88ffefc,河口精進子,8,800,1100,7,delay,-0.0764,-0.1249,-0.0417,-0.072,0.8194,0.8958,河口精進子 / キルワくん / ????? / サンカクドナウ / 実はこんにゃくちゃん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / キルワくん / ????? / サンカクドナウ / 実はこんにゃくちゃん,partial-skill-support
1,87,85,em-99ad2fb4f1bc,いはとくん,8,580,640,3,delay,-0.0764,-0.1249,-0.0417,-0.072,0.8194,0.8958,いはとくん / キルワくん / ????? / サンカクドナウ / 実はこんにゃくちゃん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / キルワくん / ????? / サンカクドナウ / 実はこんにゃくちゃん,partial-skill-support
1,88,88,em-c1544fb41324,元キャプテン・hɔーク,13,1359,1963,1,attribute_guard,-0.0764,-0.1157,-0.0486,-0.0825,0.8125,0.8889,元キャプテン・hɔーク / ヒラメちゃん / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,タキシラ師匠 / スウェルくん / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / ヒラメちゃん / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,complete
1,89,89,em-a0762b5d76ab,シーラちゃん,5,600,550,4,attack_buff,-0.0764,-0.1177,-0.0694,-0.1081,0.8194,0.8958,シーラちゃん / スウェルくん / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / スウェルくん / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,complete
1,90,90,em-285a6b18bfb1,いろはの曙ちゃん,18,2705,2705,0,heal,-0.0833,-0.1253,-0.0208,-0.0617,0.8125,0.8958,いろはの曙ちゃん / 二条城☆浴衣モード / 摩陀羅　潮真 / ɚすぃとLulu？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / 二条城☆浴衣モード / 摩陀羅　潮真 / ɚすぃとLulu？ / アグスティンさん,complete
1,91,91,em-0592fa7cc27f,クェーサルと仲間たち,18,3542,2898,3,multi_hit_attack,-0.0833,-0.1427,-0.0208,-0.0636,0.8125,0.8958,クェーサルと仲間たち / Dr.&萌やﾁﾝｹﾞｰﾙ / 摩陀羅　潮真 / ɚすぃとLulu？ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / Dr.&萌やﾁﾝｹﾞｰﾙ / 摩陀羅　潮真 / ɚすぃとLulu？ / ロータス先輩,complete
1,92,93,em-7930454375ec,パラワン探検隊,18,3219,3333,4,aoe_attack,-0.0833,-0.1307,-0.0278,-0.0633,0.8125,0.8958,パラワン探検隊 / さくらこさーん / ????? / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青コリくん / さくらこさーん / ????? / ɚすぃとあろま？ / アグスティンさん,complete
1,93,92,em-ff5dd5331817,デメ子ちゃん,18,1704,3067,2,attribute_change,-0.0833,-0.1272,-0.0278,-0.0493,0.8125,0.8958,デメ子ちゃん / さくらこさーん / ????? / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青コリくん / さくらこさーん / ????? / ɚすぃとあろま？ / アグスティンさん,complete
1,94,94,em-fcf6ec919e80,ｱﾙﾊﾟ力のお兄(父)さん,10,763,2205,3,heal,-0.0833,-0.1427,-0.0417,-0.0832,0.8125,0.8958,ｱﾙﾊﾟ力のお兄(父)さん / メル子大先生 / ????? / 雨降る倉敷のみかん姐 / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / メル子大先生 / ????? / 雨降る倉敷のみかん姐 / ネオニート,complete
